Feed,Publish_DT,Title,Summary,Author,Link
Technology,2022-01-06 02:34:00,F.B.I. Arrests Man Accused of Stealing Unpublished Book Manuscripts,"Filippo Bernardini, an Italian citizen who worked in publishing, was charged with wire fraud and identity theft for a scheme that prosecutors said affected hundreds of people over five or more years.", ,https://www.nytimes.com/2022/01/05/books/publishing-manuscripts-phishing-scam-filippo-bernardini.html
USA,2022-01-06 02:34:00,"For C.D.C.’s Walensky, a Steep Learning Curve on Messaging","Dr. Rochelle Walensky, the director of the Centers for Disease Control and Prevention, has stumbled in explaining her policy decisions.", ,https://www.nytimes.com/2022/01/05/us/politics/cdc-rochelle-walensky-covid-isolation-testing.html
USA,2022-01-06 02:35:00,Chicagoans Adjust to Closed Schools During Union Dispute,"Teachers voted to stop going to school amid a standoff between Mayor Lori Lightfoot and the Chicago Teachers Union, which called for more virus safeguards.", ,https://www.nytimes.com/2022/01/05/us/chicago-schools-close-teachers-union-child-care.html
Homepage USA,2022-01-06 02:40:00,The G.O.P. Is Making ‘Critical Race Theory’ the New ‘Shariah Law’,Critical race theory is a boogeyman the right can use to activate and harness racist anti-otherness., ,https://www.nytimes.com/2022/01/05/opinion/critical-race-theory-gop.html
Politics,2022-01-06 02:54:00,Michael Carvajal Is Resigning After Rocky Tenure,"Michael Carvajal took over the Bureau of Prisons in February 2020, just as the coronavirus began to sweep through the nation’s prisons.", ,https://www.nytimes.com/2022/01/05/us/politics/michael-carvajal-resigns-prisons.html
USA,2022-01-06 02:57:00,"Philadelphia House Fire Leaves 12 Dead, Including 8 Children",It was among the deadliest residential fires in the country in recent years. The mayor called it “one of the most tragic days in our city’s history.”, ,https://www.nytimes.com/2022/01/05/us/philadelphia-rowhouse-fire.html
World,2022-01-06 02:57:00,"Faced With Questions About Forced Labor in China, the I.O.C. Is Tight-Lipped","Olympic officials are reluctant to look into whether any Beijing 2022 merchandise might have been made under duress by Uyghurs, an activist group charges.", ,https://www.nytimes.com/2022/01/04/world/asia/ioc-china.html
World,2022-01-06 03:50:00,Your Thursday Briefing,Emmanuel Macron lashes out at the unvaccinated., ,https://www.nytimes.com/2022/01/05/briefing/emmanuel-macron-kazakhstan-novak-djokovic.html
World,2022-01-06 04:37:00,W.H.O. Downplays Threat From New Virus Variant in France,"The so-called I.H.U. variant contains numerous mutations of the coronavirus, but experts say it has shown little sign of spreading so far.", ,https://www.nytimes.com/2022/01/05/world/covid-variant-france.html
Homepage USA,2022-01-06 04:38:00,A Year After Jan. 6: ‘Democracy Is at Risk’,Readers worry about the future of our Republic., ,https://www.nytimes.com/2022/01/05/opinion/letters/jan-6-capitol-hill-riot.html
Homepage USA,2022-01-06 04:39:00,Why More American Children Are Dying by Gunfire,Toddlers are discovering guns under piles of clothes and between couch cushions. Teenagers are obtaining untraceable ghost guns made from kits. Middle school students are carrying handguns for protection., ,https://www.nytimes.com/2022/01/05/us/american-children-gun-deaths.html
Technology,2022-01-06 04:41:00,The Tech That Will Invade Our Lives in 2022,"Here we go again: Virtual reality, now called “the metaverse,” will be a thing. So will the smart home.", ,https://www.nytimes.com/2022/01/05/technology/personaltech/tech-2022-vr-metaverse.html
USA,2022-01-06 04:42:00,"With a Pardon, Homer Plessy’s Record Is Clear, but a Painful Legacy Endures","He boarded a whites-only train with the hope of undoing racist laws. Instead, his arrest led to a Supreme Court decision that upheld the “separate but equal” doctrine used to justify segregation.", ,https://www.nytimes.com/2022/01/05/us/homer-plessy-pardon.html
Most Emailed,2022-01-06 04:52:00,"For Karla Knight, Paranormal Is Normal","An interview with the mystically inclined artist, who shares the interests of Hilma af Klint and Agnes Pelton.", ,https://www.nytimes.com/2022/01/05/arts/design/karla-knight-navigator-aldrich-museum.html
Technology,2022-01-06 04:54:00,What We Got Wrong About Tech,Looking back at tech misjudgments so we can better look ahead., ,https://www.nytimes.com/2022/01/04/technology/tech-predictions.html
Sports,2022-01-06 05:01:00,N.F.L. Week 18 Picks Against the Spread,"Division rivalries should decide playoff seeding as the Eagles host the Cowboys, the 49ers try to extend their win streak to six against the Rams, and the Chargers and Raiders play the weekend’s only true elimination game.", ,https://www.nytimes.com/2022/01/06/sports/football/nfl-week-18-picks.html
Science,2022-01-06 05:04:00,India’s Rising Omicron Wave Brings a Grim Sense of Déjà Vu,"Just months after Delta fueled hospital failures and funeral pyres, India’s leaders again offer a mixed message: Their political rallies are packed even as they order curfews and work closures.", ,https://www.nytimes.com/2022/01/05/world/asia/india-omicron-coronavirus.html
Homepage USA,2022-01-06 06:56:00,Late Night Is Thrilled Trump’s Finally Listening to Someone,"Advisers told the former president to push his Jan. 6 news conference to a date that would draw less attention to a low point of his presidency. “So, every day of his presidency?” Stephen Colbert joked.", ,https://www.nytimes.com/2022/01/06/arts/television/stephen-colbert-trump-jan-6.html
World,2022-01-06 07:00:00,North Korea Says It Tested a Hypersonic Missile,It was the latest in a series of tests the North has conducted this fall., ,https://www.nytimes.com/2022/01/04/world/asia/north-korea-ballistic-missile.html
World,2022-01-06 07:28:00,Russia-Allied Forces to Intervene as Unrest Sweeps Kazakhstan,"The Kazakh president requested the peacekeeping troops as an uprising, sparked by a gas price increase in the resource-rich Central Asian nation, headed toward a fifth day.", ,https://www.nytimes.com/2022/01/05/world/europe/kazakhstan-protests-gas-prices.html
Politics,2022-01-06 08:00:00,"A Year Later, Jan. 6 Becomes Just Another Wedge in a Divided Nation","The nearly universal outrage after the assault on the Capitol has reverted to separate blue and red realities, and former President Donald J. Trump has remained the dominant force in his party.", ,https://www.nytimes.com/2022/01/06/us/politics/jan-6-capitol-riot-aftermath.html
Homepage USA,2022-01-06 08:00:00,"Alvin Bragg, Manhattan D.A., to Seek Incarceration Only for Worst Crimes","Alvin Bragg has told prosecutors in his office to seek jail or prison time for only the most serious crimes, unless the law requires otherwise.", ,https://www.nytimes.com/2022/01/06/nyregion/alvin-bragg-manhattan-da.html
World,2022-01-06 08:48:00,England Eases Covid Testing Rules for Air Travelers,"With the coronavirus variant so prevalent, Britain’s leader said, there is little point in demanding that visitors screen themselves for it.", ,https://www.nytimes.com/2022/01/05/world/england-air-travel.html
USA,2022-01-06 10:00:00,Philadelphia Rowhouse Fire: What We Know,"Twelve people, including eight children, were killed in the blaze, which swept through a building owned by the federally funded Philadelphia Housing Authority.", ,https://www.nytimes.com/article/philadelphia-rowhouse-fire-fairmount.html
Politics,2022-01-06 10:00:00,Kathy Hochul's Speech Is a Road Map to the Campaign That Lies Ahead,"Gov. Kathy Hochul sought to exude decisiveness in crisis, previewing her efforts to run as the steady-hand candidate as she seeks her first full term.", ,https://www.nytimes.com/2022/01/06/nyregion/hochul-policy-agenda-ny.html
Homepage USA,2022-01-06 10:00:00,"One Year After the Jan. 6 Attack, Parler’s C.E.O Grapples With Big Tech and Trump",George Farmer doubles down on his efforts to revive a right-leaning social media company that was taken offline a year ago., ,https://www.nytimes.com/2022/01/06/opinion/sway-kara-swisher-george-farmer.html
Most Emailed,2022-01-06 10:00:00,"In the Lower Ninth Ward, an Artist Renews His Purpose","Kevin Beasley was invited to create an installation in New Orleans for a few months. Instead he bought land, and met his neighbors.", ,https://www.nytimes.com/2022/01/06/arts/design/kevin-beasley-new-orleans.html
Homepage USA,2022-01-06 10:00:00,‘And Just Like That’ Episode 6 Recap: Ponderings Aplenty,Carrie ponders a face-lift. Miranda ponders her next move. Charlotte ponders why everything seems to be changing without her., ,https://www.nytimes.com/2022/01/06/arts/television/and-just-like-that-recap-episode-6.html
Most Shared,2022-01-06 10:20:00,Why Republicans Keep Falling for Trump’s Lies,"Authoritarians don’t just want to control the government, the economy and the military. They want to control the truth.", ,https://www.nytimes.com/2022/01/05/opinion/republicans-trump-lies.html
Most Shared,2022-01-06 10:21:00,The Impact of Jan. 6 Is Still Rippling Throughout the World,The Jan. 6 attack on Congress marked a significant decline in American global power and influence., ,https://www.nytimes.com/2022/01/05/opinion/jan-6-global-democracy.html
Most Shared,2022-01-06 10:22:00,Jimmy Carter: I Fear for Our Democracy,Even established democracies can fall to military juntas and despots. We can’t let that happen here., ,https://www.nytimes.com/2022/01/05/opinion/jan-6-jimmy-carter.html
Homepage USA,2022-01-06 10:23:00,Jan. 6 Looks Different Through the Lens of ‘American Carnage’,The nation has festering problems. Trumpism  did not go to the true roots of them., ,https://www.nytimes.com/2022/01/06/opinion/jan-6-trump-us.html
Business,2022-01-06 11:00:00,"A Custom Mercury, With a Batmobile in Its Family Tree, Heads to Auction","The “Hirohata Merc,” commissioned in 1952 and one of the most famous custom cars of its era, is up for sale for the first time in over 60 years.", ,https://www.nytimes.com/2022/01/06/business/hirohata-merc-auction.html
Homepage USA,2022-01-06 11:00:00,"Jan. 6, Part 2: Liz Cheney’s Battle Against the Big Lie","A conversation with the Republican House member about the Capitol riots and the state, and future, of the Republican Party.", ,https://www.nytimes.com/2022/01/06/podcasts/the-daily/cheney-trump-gop-jan-6.html
World,2022-01-06 11:37:00,Republicans for Democracy,American democracy may depend on a conservative-liberal alliance., ,https://www.nytimes.com/2022/01/06/briefing/republicans-democracy-capitol-attack.html
Politics,2022-01-06 12:16:00,"One Year Later, Congress Weighs How to Memorialize Jan. 6 at the Capitol","In a building that is both a legislative body and a living museum, lawmakers are grappling with how to commemorate an attack whose victims cannot agree on the basic facts of the day.", ,https://www.nytimes.com/2022/01/06/us/politics/jan-6-capitol-memorial.html
Business,2022-01-06 12:29:00,How Corporate America Has Changed After the Capitol Riot,"Business leaders promised a reckoning after the Jan. 6 riots. They’ve altered some practices, and returned to others.", ,https://www.nytimes.com/2022/01/06/business/dealbook/business-capitol-riot.html
Climate,2022-01-06 12:39:00,"Chile Writes a New Constitution, Confronting Climate Change Head On","Chile has lots of lithium, which is essential to the world’s transition to green energy. But anger over powerful mining interests, a water crisis and inequality has driven Chile to rethink how it defines itself.", ,https://www.nytimes.com/2021/12/28/climate/chile-constitution-climate-change.html
World,2022-01-06 12:41:00,Novak Djokovic Collides With Australia’s Covid Fight,Barring the tennis star from entering the country offers a chance to change the subject as an election looms and coronavirus cases are at record highs., ,https://www.nytimes.com/2022/01/06/world/australia/novak-djokovic-covid.html
Business,2022-01-06 12:45:00,Starbucks Union Workers Near Buffalo Walk Out Over Covid Concerns,"The walkout, involving about half a dozen employees, is planned to last the rest of the week.", ,https://www.nytimes.com/2022/01/05/business/starbucks-union-walkout-covid.html
Climate,2022-01-06 12:50:00,"Mining of Lithium, Key to the Climate Fight, Faces New Scrutiny in Chile","Politicians have called for a pause in new mining contracts for lithium, which is in high demand for electric car batteries but is at the heart of a debate in Chile over mines, water rights and inequality.", ,https://www.nytimes.com/2022/01/06/climate/lithium-chile.html
Homepage USA,2022-01-06 13:05:00,Russia Sends Troops to Kazakhstan as Dozens of Protesters Are Killed,"A revolt sparked by rising fuel prices is convulsing the nation. As protests turned deadly, troops from a Russian-led alliance began arriving. Here’s the latest.", ,https://www.nytimes.com/live/2022/01/06/world/kazakhstan-protests
Homepage USA,2022-01-06 13:05:00,Washington Marks Anniversary of Jan. 6 Attack on Capitol,President Biden is expected to warn that democracy is at risk. Follow our coverage of today’s events., ,https://www.nytimes.com/live/2022/01/06/us/jan-6-capitol-riot
Business,2022-01-06 13:13:00,Starbucks union workers near Buffalo walk out over Covid concerns.,"The walkout, involving about half a dozen employees, is planned to last the rest of the week.", ,https://www.nytimes.com/live/2022/01/06/business/stock-market-economy-news
Politics,2022-01-06 13:23:00,Jan. 6 Capitol Attack Anniversary Events Timeline,Speeches by President Biden and Vice President Kamala Harris are part of the events to mark the anniversary of the attack on the Capitol., ,https://www.nytimes.com/2022/01/06/us/politics/jan-6-capitol-anniversary-events.html
World,2022-01-06 13:29:00,"After dozens are reported dead in Kazakhstan, troops from a Russian alliance begin to deploy.","A revolt sparked by anger over a surge in fuel prices is convulsing the Central Asian nation on Russia’s doorstep. As protests turned deadly, troops from a Russian-led military alliance began arriving in the country.", ,https://www.nytimes.com/live/2022/01/06/world/kazakhstan-protests/kazakhstan-protests
World,2022-01-06 13:30:00,Covid Live Updates: Americans Resist Boosters Even as U.S. Expands Eligibility,"Only about 35 percent of Americans have received a booster, despite the United States moving rapidly to expand who can receive additional shots.", ,https://www.nytimes.com/live/2022/01/06/world/omicron-covid-vaccine-tests
