Feed,Publish_DT,Title,Summary,Author,Link
Technology,2022-01-12 08:55:00,CES 2022: A smart spoon and home security tech,A mild electric current passes through the spoon which the manufacturer says will enhance the food., ,https://www.bbc.co.uk/news/technology-59954359?at_medium=RSS&at_campaign=KARANGA
Business,2022-01-12 09:31:00,British Gas owner Centrica warns high energy bills to last two years,"The boss of Centrica says there is ""no reason"" to expect gas prices to come down any time soon.", ,https://www.bbc.co.uk/news/business-59957716?at_medium=RSS&at_campaign=KARANGA
UK,2022-01-12 09:58:00,Secamb paramedics stole medication from dying patients,"Ruth Lambert and Jessica Silvester, who also preyed on families of dead patients, have been jailed.", ,https://www.bbc.co.uk/news/uk-england-kent-59954827?at_medium=RSS&at_campaign=KARANGA
Entertainment and Arts,2022-01-12 10:08:00,BBC boss says personal error to blame for Alan Dershowitz interview,"Director general Tim Davie says a lack of ""due diligence"" was to blame when Alan Dershowitz was booked.", ,https://www.bbc.co.uk/news/uk-59960989?at_medium=RSS&at_campaign=KARANGA
Top Stories,2022-01-12 10:19:00,'I like to wind up' - ex-Sunderland striker on goal celebration for Lincoln in front of Black Cats boss,Lincoln City's Chris Maguire says his goal celebration in front of Sunderland boss Lee Johnson stemmed from the disappointing end to his time at the Stadium of Light., ,https://www.bbc.co.uk/sport/football/59965143?at_medium=RSS&at_campaign=KARANGA
Business,2022-01-12 10:21:00,Champagne sales drive bumper Christmas at Sainsbury's,"Stronger sales of premium food and champagne will boost profits, Britain's second biggest supermarket says.", ,https://www.bbc.co.uk/news/business-59962778?at_medium=RSS&at_campaign=KARANGA
UK,2022-01-12 10:32:00,Downing Street party: The families who lost loved ones in May 2020,"The BBC speaks to families of people who died in May 2020, the month of the No 10 party.", ,https://www.bbc.co.uk/news/uk-59963012?at_medium=RSS&at_campaign=KARANGA
Business,2022-01-12 10:59:00,Ovo Energy boss blames bad day for ‘ridiculous’ advice,Ovo Energy chief tells the BBC he expects to be apologising for some time over advice on staying warm., ,https://www.bbc.co.uk/news/business-59963699?at_medium=RSS&at_campaign=KARANGA
Politics,2022-01-12 11:00:00,Devon MP has whip withdrawn over support for VAT cut,"Newton Abbot MP Anne Marie Morris says she is ""disappointed"" but refuses to apologise.", ,https://www.bbc.co.uk/news/uk-england-devon-59965634?at_medium=RSS&at_campaign=KARANGA
Entertainment and Arts,2022-01-12 11:22:00,"'He was like a lighthouse, warm and bright'","""I know people know he was good, but I don't think they know the depth of his goodness.""", ,https://www.bbc.co.uk/news/entertainment-arts-59965150?at_medium=RSS&at_campaign=KARANGA
UK,2022-01-12 11:24:00,Alps murders: French police arrest suspect over killing of British family,Three members of a British family and a French cyclist were shot dead in the French Alps., ,https://www.bbc.co.uk/news/world-europe-59963434?at_medium=RSS&at_campaign=KARANGA
World,2022-01-12 12:03:00,Baby found by teenagers in -4F in Siberia doing well,The girl was found by teens whose family now want to adopt her if relatives cannot be found., ,https://www.bbc.co.uk/news/world-europe-59951126?at_medium=RSS&at_campaign=KARANGA
Politics,2022-01-12 12:14:00,Boris Johnson: Watch PM apology's over Downing Street party,Watch Boris Johnson admit to MPs that he attended the May 2020 drinks in No 10's garden., ,https://www.bbc.co.uk/news/uk-politics-59966107?at_medium=RSS&at_campaign=KARANGA
World,2022-01-12 12:16:00,Greek sailing coach in rape trial over MeToo revelations,"When an Olympic champion spoke out about abuse, a young woman alleged she was raped by her coach.", ,https://www.bbc.co.uk/news/world-europe-59963281?at_medium=RSS&at_campaign=KARANGA
Business,2022-01-12 12:18:00,"£150,000 starting salaries as firms fight for staff","A shortage of talent is driving up wages worldwide, says professional recruitment firm Robert Walters.", ,https://www.bbc.co.uk/news/business-59949697?at_medium=RSS&at_campaign=KARANGA
Politics,2022-01-12 12:23:00,Will Boris Johnson do the decent thing and resign? - Sir Keir Starmer,Sir Keir Starmer says Boris Johnson has “run out of road” over the No 10 party in May 2020., ,https://www.bbc.co.uk/news/uk-politics-59966106?at_medium=RSS&at_campaign=KARANGA
Business,2022-01-12 12:26:00,Government delays more all-lane smart motorways for five years,"More data is needed before other hard shoulders are made into traffic lanes, the government says.", ,https://www.bbc.co.uk/news/business-59956911?at_medium=RSS&at_campaign=KARANGA
Politics,2022-01-12 12:39:00,Boris Johnson 'feels no shame' over party - Ian Blackford,"The SNP Westminster says the PM “feels no shame"" over drinking in the Downing Street garden during lockdown.", ,https://www.bbc.co.uk/news/uk-politics-59966105?at_medium=RSS&at_campaign=KARANGA
Entertainment and Arts,2022-01-12 13:04:00,Novak Djokovic: Newsreaders caught in expletive-laden rant,A leaked video shows Australian journalists giving candid opinions on the tennis star's visa saga., ,https://www.bbc.co.uk/news/world-australia-59964598?at_medium=RSS&at_campaign=KARANGA
UK,2022-01-12 13:06:00,Aras Amiri: British Council says jailed employee freed by Iran,"Aras Amiri, an Iranian citizen, has returned to the UK after being acquitted of spying on appeal.", ,https://www.bbc.co.uk/news/world-middle-east-59956831?at_medium=RSS&at_campaign=KARANGA
Technology,2022-01-12 13:16:00,Meta monopoly case from FTC given go-ahead,"The US is trying to compel Meta to sell off Instagram and WhatsApp, alleging a monopoly.", ,https://www.bbc.co.uk/news/technology-59968565?at_medium=RSS&at_campaign=KARANGA
Politics,2022-01-12 13:19:00,How stupid does Boris Johnson think British people are? - Chris Bryant,"The Labour MP says the PM is ""making fools"" of those cheering this ""shower of shenanigans"".", ,https://www.bbc.co.uk/news/uk-politics-59966109?at_medium=RSS&at_campaign=KARANGA
UK,2022-01-12 13:26:00,Lampeter: Woman arrested as man bitten by dog dies,The three dogs involved did not fall under the Dangerous Dogs Act 1991., ,https://www.bbc.co.uk/news/uk-wales-59963866?at_medium=RSS&at_campaign=KARANGA
Technology,2022-01-12 13:48:00,Fact-checkers label YouTube a 'major conduit of online disinformation',Open letter to social media giant calls for action against accounts promoting fake news., ,https://www.bbc.co.uk/news/technology-59967190?at_medium=RSS&at_campaign=KARANGA
Politics,2022-01-12 13:49:00,In full: Boris Johnson's apology over lockdown drinks party,"Read Boris Johnsons's statement to MPs over the ""bring your own booze"" event in No 10 in May 2020.", ,https://www.bbc.co.uk/news/uk-politics-59969631?at_medium=RSS&at_campaign=KARANGA
UK,2022-01-12 13:54:00,Met policeman David Carrick charged with further rapes,David Carrick is accused of a total of 29 crimes against eight women between 2009 and 2020., ,https://www.bbc.co.uk/news/uk-england-beds-bucks-herts-59944241?at_medium=RSS&at_campaign=KARANGA
Top Stories,2022-01-12 14:07:00,Andy Murray into Sydney Tennis Classic last eight with victory over Nikoloz Basilashvili,British former world number Andy Murray overcomes world number 23 Nikoloz Basilashvili in three hard-fought sets to make the last eight of the Sydney Tennis Classic., ,https://www.bbc.co.uk/sport/tennis/59963071?at_medium=RSS&at_campaign=KARANGA
World,2022-01-12 14:12:00,Novak Djokovic admits breaking isolation while Covid positive,"As Australia decides on his deportation, Djokovic claims his agent simply ""ticked the wrong box""", ,https://www.bbc.co.uk/news/world-australia-59935127?at_medium=RSS&at_campaign=KARANGA
World,2022-01-12 14:24:00,Covid-19: Chinese woman stuck in lockdown with blind date,A swift lockdown in China’s Zhengzhou means a woman is stuck at her date’s house., ,https://www.bbc.co.uk/news/world-asia-china-59969509?at_medium=RSS&at_campaign=KARANGA
World,2022-01-12 14:25:00,A really simple guide to China-Taiwan relations,Tension between China and Taiwan has risen and what happens next matters to us all, ,https://www.bbc.co.uk/news/world-asia-china-59900139?at_medium=RSS&at_campaign=KARANGA
UK,2022-01-12 14:40:00,Downing Street party 'brings back pain' for bereaved mother,"The funeral of Isabel McEgan, 19, who died from cancer, took place two days after the garden drinks.", ,https://www.bbc.co.uk/news/uk-england-merseyside-59959220?at_medium=RSS&at_campaign=KARANGA
World,2022-01-12 14:40:00,Love theory in Italian man's Ivory Coast kidnap,Prosecutors say a businessman may have been duped into going to Ivory Coast by an online scammer., ,https://www.bbc.co.uk/news/world-europe-59965791?at_medium=RSS&at_campaign=KARANGA
Politics,2022-01-12 14:43:00,Nottingham student tells MPs of 'sadistic' nightclub spiking,"Zara Owen gave evidence to MPs, who are investigating how to combat spiking attacks in venues.", ,https://www.bbc.co.uk/news/uk-england-nottinghamshire-59959694?at_medium=RSS&at_campaign=KARANGA
Top Stories,2022-01-12 14:43:00,England rugby international arrested on suspicion of rape,An England rugby international is arrested on suspicion of raping a teenager., ,https://www.bbc.co.uk/sport/rugby-union/59967847?at_medium=RSS&at_campaign=KARANGA
Politics,2022-01-12 14:43:00,Boris Johnson faces calls to quit after lockdown party apology,The prime minister says sorry for attending a gathering held in the Downing St garden during lockdown., ,https://www.bbc.co.uk/news/uk-politics-59967930?at_medium=RSS&at_campaign=KARANGA
Top Stories,2022-01-12 14:44:00,‘We haven’t got a blank cheque’ – how Newcastle avoid the ‘nightmare’ of January transfer window,Newcastle have made a decent start to the January transfer window but still need a centre-back at a time when deals can be tricky and dangers await., ,https://www.bbc.co.uk/sport/football/59969251?at_medium=RSS&at_campaign=KARANGA
UK,2022-01-12 14:52:00,Mother and stepfather charged with boy's murder,Nine-year-old Alfie Steele died in hospital after police were called to a house in Droitwich., ,https://www.bbc.co.uk/news/uk-england-hereford-worcester-59964759?at_medium=RSS&at_campaign=KARANGA
World,2022-01-12 15:01:00,Brazil rains: Minas Gerais hit by deadly landslides and floods,Landslides and flooding caused by torrential rains have killed at least 15 people in Minas Gerais., ,https://www.bbc.co.uk/news/world-latin-america-59944174?at_medium=RSS&at_campaign=KARANGA
Politics,2022-01-12 15:18:00,Sue Gray: Who is the civil servant investigating Conservative lockdown parties?,A civil servant is now one of the most-talked about people in the UK due to Conservative parties., ,https://www.bbc.co.uk/news/newsbeat-59966480?at_medium=RSS&at_campaign=KARANGA
UK,2022-01-12 15:29:00,Prince Andrew to face civil sex assault case after US ruling,"Virginia Giuffre's claims against the Duke of York can continue to be heard, a New York judge rules.", ,https://www.bbc.co.uk/news/uk-59871514?at_medium=RSS&at_campaign=KARANGA
Top Stories,2022-01-12 15:35:00,"Cultural changes needed at Badminton England, report says","Badminton England needs to implement ""some fundamental cultural, behavioural, and procedural changes"", a report finds.", ,https://www.bbc.co.uk/sport/badminton/59964249?at_medium=RSS&at_campaign=KARANGA
UK,2022-01-12 15:40:00,Couple kept autistic son in attic for seven months,"Lorna and Craig Hewitt are convicted of locking Matthew Langley, 22, in an attic for seven months.", ,https://www.bbc.co.uk/news/uk-england-south-yorkshire-59915649?at_medium=RSS&at_campaign=KARANGA
UK,2022-01-12 15:43:00,"Downing Street party: Johnson apology 'too little, too late'",Alliance MP Stephen Farry says the prime minister should resign over a lockdown party at Downing Street., ,https://www.bbc.co.uk/news/uk-northern-ireland-59956269?at_medium=RSS&at_campaign=KARANGA
Top Stories,2022-01-12 15:43:00,Mali gain controversial win at Afcon as Tunisia coaches confront referee on pitch,"Mali beat Tunisia 1-0 in at the Africa Cup of Nations, in a game which ends in controversy after the referee blows for full-time early.", ,https://www.bbc.co.uk/sport/football/59876378?at_medium=RSS&at_campaign=KARANGA
UK,2022-01-12 15:54:00,Armed stand-off forcing Coventry businesses to close doors,"A school, library and businesses close their doors as police say safety is the main concern.", ,https://www.bbc.co.uk/news/uk-england-coventry-warwickshire-59965618?at_medium=RSS&at_campaign=KARANGA
Health,2022-01-12 16:29:00,Covid: Hospital staff come in on days off to cover absences,"How is a hospital coping with Covid admissions, staff off sick and winter pressures?", ,https://www.bbc.co.uk/news/uk-england-beds-bucks-herts-59968869?at_medium=RSS&at_campaign=KARANGA
Health,2022-01-12 16:37:00,Covid-19: Robin Swann asks for assistance from military,The Ministry of Defence is considering a request to send up to 150 personnel to Northern Ireland., ,https://www.bbc.co.uk/news/uk-northern-ireland-59972365?at_medium=RSS&at_campaign=KARANGA
Politics,2022-01-12 16:55:00,"Covid: Government's PPE 'VIP lane' unlawful, court rules",A judge says it was unlawful to give two companies preferential treatment when awarding PPE contracts., ,https://www.bbc.co.uk/news/uk-59968037?at_medium=RSS&at_campaign=KARANGA
Entertainment and Arts,2022-01-12 17:12:00,Will Smith boosts Oscar hopes with Screen Actors Guild nomination,The actor is nominated for a Screen Actors Guild award for playing Venus and Serena Williams' father., ,https://www.bbc.co.uk/news/entertainment-arts-59971242?at_medium=RSS&at_campaign=KARANGA
Business,2022-01-12 17:29:00,Pret boosts pay to £10 per hour for thousands of staff,The sandwich chain Pret A Manger is boosting its pay rates for the second time in four months., ,https://www.bbc.co.uk/news/business-59967949?at_medium=RSS&at_campaign=KARANGA
Top Stories,2022-01-12 17:37:00,Downing Street party: Has Boris Johnson's apology won over the Conservatives?,The reaction of Tory MPs to the PM's statement on the Downing Street garden party will be crucial., ,https://www.bbc.co.uk/news/uk-politics-59965074?at_medium=RSS&at_campaign=KARANGA
